,0
DHH,-1
GNAS-AS1,-1
CDC42BPA,-1
MAGOH2P,-1
FCGR2C,-1
FLCN,-1
AMMECR1,-1
LINC01088,-1
LOC100505715,-1
LOC101927451,-1
TNFRSF17,-1
SHROOM1,-1
INA,-1
RAD17,-1
LINC01089,-1
MAOA,-1
KLB,-1
ZNF548,-1
ZNF791,-1
MIR6756///MCAM,-1
TRPC2,-1
LINC00535,-1
WBSCR17,-1
RGL1,-1
LINC01588,-1
INS-IGF2///IGF2,-1
LOC101928269///LOC100506403///RUNX1,-1
FOXRED2,-1
PAAF1,-1
CCT6A,-1
ALS2CR11,-1
LOC101060405///RRN3P3,-1
B4GALNT3,-1
CPE,-1
PXDC1,-1
FAM114A2,-1
MANSC1,-1
TCEB3,-1
LOC283588,-1
MYLK3,-1
FKSG29,-1
MGC12488,-1
NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF12///NBPF14,-1
CADM3,-1
SYT2,-1
TSPOAP1,-1
INTU,-1
LOC101928047,-1
ASNS,-1
BTC,-1
PKD2L2,-1
BRWD3,-1
ARID2,-1
ZNF529-AS1,-1
BTF3L4,-1
SERINC2,-1
PPP1R3F,-1
FAM114A1,-1
HIST1H2BB,-1
IL31RA,-1
TM9SF3,-1
KRTAP19-1,-1
RILPL1,-1
FABP7,-1
PP14571,-1
ZNF649-AS1,-1
FANCE,-1
ZNF589,-1
CCNT1,-1
ZC3H12B,-1
HPR///HP,-1
RUSC1-AS1,-1
SLC7A13,-1
SLC8A3,-1
RTTN,-1
NEMP1,-1
LOC101929622,-1
ISPD-AS1,-1
AIG1,-1
MYH7B,-1
KCNH8,-1
C19orf18,-1
LOC100996263,-1
BANK1,-1
TAF7L,-1
IL26,-1
LOC101929174,-1
SPDYE2,-1
DYNC1I2,-1
GNLY,-1
ZNF395,-1
ARRDC4,-1
FGFBP1,-1
LINC01004,-1
SLC6A10P///SLC6A8,-1
ORC1,-1
GLDN,-1
ZNF550,-1
MIR4745///PTBP1,-1
LOC101929224,-1
MRO,-1
KCNMA1,-1
N4BP2,-1
CAHM,-1
KCNMA1-AS1,-1
PAGR1,-1
PCDHGA4,-1
MYEF2,-1
STAMBP,-1
BAG2,-1
DYRK1A,-1
ZNF823,-1
CRIM1,-1
CCDC180///LOC100499484-C9ORF174,-1
LOC101927272,-1
C12orf75,-1
LOC102724387,-1
MIR7-3HG,-1
RFPL3S,-1
ZNF570,-1
LOC400499///LOC388210,-1
OTOP2,-1
KPNA1,-1
COL6A1,-1
LOC101930404///SNORD116-28///SNORD115-26///SNORD115-13///SNORD115-7///SNORD116-22///SNORD116-4///PWARSN///SNORD107///SNRPN///IPW,-1
OSBPL11,-1
RUNX1-IT1,-1
PLCE1,-1
SLC35D1,-1
XG,-1
FBXL8,-1
TTC32,-1
ASCL1,-1
UBN1,-1
CRYGB,-1
H3F3AP4///H3F3B///H3F3A,-1
GABPA,-1
SLC25A43,-1
LINC00595,-1
DNA2,-1
ZBTB33,-1
RFX7,-1
ALG5,-1
MAGED2,-1
C17orf82,-1
TNR,-1
EHD3,-1
MT3,-1
IKZF5,-1
MYOM2,-1
AFF3,-1
PLA2G2E,-1
NTRK3-AS1,-1
GCC2,-1
PXN,-1
MGC57346///CRHR1-IT1,-1
CUL3,-1
LOC642533,-1
COBL,-1
APLP2,-1
LOC102724612,-1
TEX43,-1
IST1,-1
MRPL47,-1
DYX1C1-CCPG1///DYX1C1,-1
SPOCD1,-1
KDELR3,-1
LOC100506124///TTC21B,-1
IL23A,-1
PDLIM3,-1
HP,-1
LIPH,-1
TTLL5,-1
MAP3K7CL,-1
TMEM108-AS1,-1
IP6K3,-1
COL28A1,-1
ZNF844,-1
FHDC1,-1
LOC100506123///LOC100506076,-1
HLA-C,-1
PLEKHA6,-1
SLC15A2,-1
PSMC6,-1
WNK2,-1
GOLT1B,-1
MBD1,-1
ZNF559-ZNF177///ZNF177,-1
GUSBP5,-1
CDKL2,-1
ACAA1,-1
SPRED1,-1
C12orf29,-1
DNAJC9-AS1,-1
BAZ1B,-1
TRIM47,-1
ZNF10,-1
ISL1,-1
ZNF229,-1
MYOZ2,-1
KHSRP,-1
PDCD6,-1
ZCCHC2,-1
OSGIN2,-1
ZNF268,-1
NPHP3-ACAD11///ACAD11///NPHP3,-1
LOC441204,-1
ADK,-1
ZNF404,-1
AQR,-1
LOC101929319,-1
IGHM///IGHG1///IGHA1,-1
VWA3B,-1
DDA1,-1
CCDC171,-1
LOC100996694,-1
ABCD2,-1
ADH1B,-1
CCDC141,-1
IKBKB,-1
SFXN1,-1
BACH2,-1
ZNF806///ZNF285,-1
XPO4,-1
LIN52,-1
CD99,-1
FAHD2CP,-1
ZNF233,-1
PRSS50,-1
TIAF1,-1
RSPH10B2///RSPH10B,-1
PSAT1,-1
LINC00540,-1
BTK,-1
LOC101930114,-1
ZNF117,-1
EBPL,-1
FGF7,-1
MTIF2,-1
MAP3K3,-1
ZNF211,-1
PPP5D1,-1
RHOF,-1
KIAA1211,-1
INPP1,-1
PARP10,-1
DCAF4L1,-1
MCM3AP-AS1,-1
GUCA1B,-1
NOP58,-1
TIA1,-1
PDIA6,-1
LOC101927552,-1
IGSF10,-1
LOC101929713,-1
LOC100130502,-1
DBIL5P,-1
SPG20,-1
MSRB1,-1
LRRN2,-1
DBI,-1
ANKRD36B,-1
RALGAPA1///RALGAPA1P1,-1
LOC100507520,-1
YES1,-1
LOC105370629,-1
BCL2,-1
DEFB129,-1
STAM-AS1,-1
CD226,-1
PAPPA2,-1
DDX53,-1
HKR1,-1
MNX1,-1
LOC100130417,-1
ISY1-RAB43///RAB43,-1
MSH4,-1
SLC6A2,-1
NARR///RAB34,-1
PQLC2L,-1
LOC101930630///STRC,-1
PAXBP1-AS1,-1
PRKY///PRKX,-1
LOC338620,-1
RPL23A,-1
DMXL1,-1
BNIP3L,-1
PRKRA,-1
GLUL,-1
ARHGAP45,-1
GAB2,-1
PINLYP,-1
ANGPTL8,-1
PGR,-1
KLRC2///KLRC1,-1
TNFSF12-TNFSF13///TNFSF12///TNFSF13,-1
TBX5-AS1,-1
LINC00520,-1
OLA1,-1
PLEKHO2,-1
SLC8A1-AS1,-1
STAT5A,-1
ROM1,-1
KIAA1024,-1
SRSF8,-1
LOC100287015,-1
SAMD1,-1
IGLJ3///IGLV1-44///CKAP2///IGLV@///IGLC1,-1
PELI2,-1
KLHL42,-1
LOC729680,-1
PUS10,-1
LOC101927391,-1
PLCG1-AS1,-1
CEP85L,-1
MYO1E,-1
CDX2,-1
KIAA2012,-1
LOC101929243,-1
PAXIP1-AS2,-1
FAM110A,-1
RAG2,-1
TMEM171,-1
PITRM1,-1
VEPH1,-1
RBM14-RBM4///RBM4,-1
NBPF26///NBPF10///NBPF14,-1
HNRNPDL,-1
HP1BP3,-1
NPNT,-1
JPH3,-1
LOC101928323,-1
PPIEL,-1
MPHOSPH8,-1
TSPY26P,-1
ANKHD1-EIF4EBP3///ANKHD1///EIF4EBP3,-1
FBLL1,-1
ZFP69B,-1
JRKL,-1
ATXN7,-1
CSTF3-AS1,-1
CA9,-1
CNPY3,-1
SERPINI2,-1
SLC30A7,-1
ADGRV1,-1
MGC24103,-1
C2orf61,-1
BCAR3,-1
LOC105375172,-1
SPAG6,-1
STIM2,-1
TCF12,-1
LINC01500,-1
ASPH,-1
MINOS1P1,-1
LOC55338,-1
LOC101927809,-1
SAMD13,-1
FAM71F1,-1
WASF1,-1
CHRNA10,-1
FA2H,-1
UST,-1
LINC00324,-1
ZNF556,-1
RNF114,-1
ADGRG6,-1
NCKIPSD,-1
CALML6,-1
FAM184A,-1
STAG3L2///STAG3L3///TRIM73,-1
ZNF84,-1
KIF20B,-1
S100A7,-1
LOC101927851,-1
LOC105369662,-1
POM121L12,-1
CLN8,-1
ABCE1,-1
UFM1,-1
MIR100HG,-1
LOC100419741,-1
ZNF573,-1
EMC7,-1
TMED1,-1
IL20RB,-1
ACTG1P4///RNPC3///AMY2B,-1
SNORD42A///RPL23A,-1
RSG1,-1
RP2,-1
LOC101930404///SNORD116-28///SNORD115-26///SNORD115-13///SNORD115-7///SNORD116-22///SNORD116-4///PWARSN///SNORD107///IPW,-1
ZNF788,-1
SPDYE2B///SPDYE6///SPDYE5///SPDYE2///SPDYE1,-1
KIAA2013,-1
PRR34-AS1,-1
ZNF790-AS1,-1
LINC00938,-1
FER,-1
SCD5,-1
BARD1,-1
STAG1,-1
LINC01000,-1
NKX6-3,-1
LOC101930343///CATSPER2P1///CATSPER2,-1
IQGAP2,-1
CYB5D1,-1
LOC100996724,-1
ACVR2B,-1
IL17RB,-1
BSND,-1
ASMTL,-1
LINC00893,-1
NISCH,-1
GRB7,-1
WDR13,-1
RFPL2,-1
LOC100288637///ARHGAP11B,-1
MYBPC1,-1
LINC00304,-1
ZNF678,-1
HYAL2,-1
LILRB1,-1
ZRSR1///SRP19,-1
ZNF582-AS1,-1
LPGAT1,-1
LOC101928505,-1
UBFD1,-1
SORL1,-1
FNDC3A,-1
BAGE,-1
NEK5,-1
TMEM230,-1
GTF2F1,-1
SLFNL1,-1
AGBL2,-1
CPEB4,-1
FAM120A,-1
RFX6,-1
ZBED5-AS1,-1
FAM156B///FAM156A,-1
ZNF639,-1
MORF4L2-AS1,-1
SPATA31D1///SPATA31D3///SPATA31D4,-1
LOC101060386///BOLA2///SMG1,-1
FAM230B,-1
PCNP,-1
CD80,-1
TGFB2,-1
CMTM3,-1
POLA1,-1
SAA2///SAA1,-1
LOC646014,-1
TTBK2,-1
FAM71B,-1
LOC100272216,-1
ZNF214,-1
SYNRG,-1
PHF5A,-1
GUSBP1///GUSBP4,-1
GZMB,-1
TAS2R5,-1
LOC100507487,-1
ADAM7,-1
MYH10,-1
HIC2,-1
ASAH1,-1
SAMD9,-1
LNX2,-1
FNTA,-1
RBBP4,-1
GEMIN8,-1
PIEZO1,-1
PLIN1,-1
ZNF140,-1
CYP4Z1,-1
GAN,-1
KIAA1841,-1
IL1RAPL1,-1
LINC00645,-1
C1orf194,-1
PDK3,-1
SSX4B///SSX4,-1
PAX5,-1
USP32///USP6,-1
LOC101928476,-1
ATP10B,-1
TRIM39-RPP21///TRIM39,-1
IFITM1,-1
ATXN3,-1
CKLF-CMTM1///CKLF,-1
IGLJ3,-1
PHACTR2-AS1,-1
KRTAP4-3,-1
TNNI3,-1
KANK2,-1
TAF4,-1
CTNNB1,-1
NSUN7,-1
LSM8,-1
ZNF793-AS1,-1
PLAA,-1
SDCCAG8,-1
NHSL1,-1
DYNC2LI1,-1
OPRL1,-1
KRCC1,-1
LOC102724611,-1
NPTN-IT1,-1
MIR4697///MIR4697HG,-1
RAB20,-1
CAPN5,-1
SIRPB2,-1
POLE,-1
B4GAT1,-1
TCEAL3,-1
FAM189A2,-1
GPC3,-1
LOC100130691,-1
HIST3H2A,-1
CELSR1,-1
LMBR1,-1
XRCC3,-1
PIK3C2A,-1
LOC285819,-1
DPY19L4,-1
GIMAP1-GIMAP5///GIMAP5,-1
LOC100506548///RPL37,-1
LOC102724537,-1
SYTL4,-1
VAPA,-1
CTGF,-1
JDP2,-1
HACD2,-1
SETX,-1
SLC35A3,-1
LLPH,-1
LINC01503,-1
SLC2A4RG,-1
LOC102725213///LOC100507387///FAM153A///FAM153B,-1
C6orf48,-1
APOC1,-1
HAUS5,-1
RNF139-AS1,-1
LOC102724891,-1
PYGO2,-1
PARP11,-1
PBX3,-1
LINC00327,-1
LOC101928314,-1
SPG11,-1
CMAHP,-1
VGLL4,-1
HPS5,-1
TRIM2,-1
KRT17///JUP,-1
LINC01133,-1
SUSD3,-1
MARC2,-1
LINC00894,-1
LOC100505498,-1
CEP350,-1
SCGB1D2,-1
PSMD6,-1
GAREM2,-1
LINC00997,-1
YARS,-1
ERVW-1,-1
ARHGEF40,-1
LRRC52,-1
CES4A,-1
NKAIN4,-1
OMA1///DAB1,-1
SLC4A2,-1
ACSS3,-1
C1RL-AS1,-1
NECTIN2,-1
NTF3,-1
HRASLS5,-1
HIST1H2AH///HIST1H2AG///HIST1H2AM///HIST1H2AL///HIST1H2AK///HIST1H2AI,-1
IGLV1-44,-1
GLOD4,-1
ZNF862,-1
BMP2K,-1
DTWD1,-1
EMP3,-1
CD8B,-1
TCTE3,-1
OSBPL7,-1
PNPLA8,-1
ARL6IP6,-1
GTSF1,-1
MST1,-1
EWSR1,-1
SMCO3,-1
LOC100652777///PLA2G10,-1
HK3,-1
DAZ4///DAZ2///DAZ3///DAZ1,-1
KCNE5,-1
NEK11,-1
SNORD24///SNORD36A///SNORD36B///RPL7A,-1
CASC2,-1
TARDBP,-1
LOC100630923///LOC100289561///PRKRIP1,-1
LINC01186,-1
LOC339685,-1
FXYD3,-1
SHPK,-1
LOC284023,-1
NBEAL1///RPL12,-1
PLPP6,-1
FAM210B,-1
ZDHHC18,-1
C19orf84,-1
SERBP1,-1
LOC642620,-1
CROCCP2,-1
HOXA7,-1
GALNT2,-1
PSMD6-AS2,-1
HMGB3P1,-1
WFDC8,-1
C1orf27,-1
LOC101927338///KCNQ1OT1,-1
LINC00628,-1
CREB1,-1
CELP,-1
LINC01134,-1
ZNF101,-1
TAOK1,-1
DARS,-1
NRF1,-1
SCLY,-1
BPGM,-1
RGSL1,-1
DISC1,-1
ACBD3,-1
FOXE3,-1
LOC100287704,-1
NUP50,-1
KIAA0101,-1
FOXF2,-1
PLEKHG6,-1
FAM187B,-1
RNLS,-1
CLIC6,-1
BAG6,-1
LOC101927151,-1
LOC283745,-1
LINC01224,-1
LOC101928661,-1
XRCC2,-1
ATP5J2-PTCD1///PTCD1,-1
MIOX,-1
LINGO1-AS1,-1
CASP8AP2,-1
PWAR6,-1
BIK,-1
SCN11A,-1
CTDSPL2,-1
ABHD6,-1
FCGR3B,-1
SNORA68///RPL18A,-1
CYB561D2,-1
BORCS6,-1
LOC105378997,-1
SPDEF,-1
ADAMTS14,-1
STX7,-1
ATXN1L,-1
SLIT3,-1
LINC00334,-1
C20orf27,-1
CRIP3,-1
LOC729970,-1
LOC102724250///LOC101930059///NBPF15///NBPF11///NBPF1,-1
MUM1,-1
LOC284080,-1
OR10D1P,-1
SCNN1A,-1
GABPB1-AS1,-1
LOC101927204,-1
C17orf47,-1
CARS-AS1,-1
GH1///CSHL1///CSH2///CSH1,-1
OAZ2,-1
IL27RA,-1
PIK3R4,-1
SRRM5,-1
TCF25,-1
RBM26,-1
SPPL3,-1
LINC01366,-1
EME2,-1
ZFP36L1,-1
LOC101928844,-1
ATP6AP1L,-1
IDS,-1
BPIFA4P,-1
IGHD,-1
ERLIN2,-1
C20orf181,-1
C4orf19,-1
LINC00427,-1
GPC1,-1
IGHM///IGHG1,-1
DR1,-1
HHCM,-1
ZMAT3,-1
LOC102724562///MST1L///MST1P2///MST1,-1
FAM186B,-1
DCTN2,-1
RPL7AP10,-1
ZNF460,-1
NAA25,-1
ZNF746,-1
PTDSS1,-1
TMEM221,-1
LSS,-1
LOC101930400///AKR1C2,-1
BSDC1,-1
CCDC13,-1
LOC101929279,-1
ZC3H13,-1
VPS13B,-1
LOC101060553,-1
LRRC42,-1
SLC13A5,-1
EDN2,-1
C4orf3,-1
C4B_2///C4B///C4A,-1
DRC3,-1
ATF7IP,-1
SOX5,-1
BID,-1
IGHV3-75,-1
STK10,-1
TTC31,-1
ADAMTS18,-1
LOC101929076,-1
LOC101928162,-1
MZF1,-1
LOC151657,-1
TTC6,-1
ABCC13,-1
SERF2-C15ORF63///MIR1282///HYPK///SERF2,-1
PRRC2B,-1
OR51A1P,-1
NOTCH2NL,-1
HNMT,-1
FOXP1-AS1,-1
LOC105369748,-1
CABP4,-1
SPRR1B,-1
KCNK15,-1
KRTAP4-5,-1
DDX27///SS18,-1
SF3B6,-1
A2ML1,-1
ZNF638,-1
LOC105374690,-1
GRIN1,-1
LOC100507330,-1
MOXD1,-1
PSKH2,-1
LOC101928278,-1
LINC00908,-1
HRH1,-1
RPL31,-1
NFYC,-1
MARCH7,-1
ZNF785,-1
TDH,-1
TM2D1,-1
DOCK8,-1
IPP,-1
IDNK,-1
CDV3,-1
CCDC15,-1
ERVH-1,-1
PSMD5-AS1,-1
ZCCHC6,-1
AP1G1,-1
C7orf33,-1
EIF1B-AS1,-1
ZNF783///LOC155060,-1
TRIM29,-1
ZNF740,-1
LOC647070,-1
ZNF625-ZNF20///ZNF20,-1
ARL6IP5,-1
SIGLEC16,-1
MCAM,-1
UBE2O,-1
C5orf58,-1
RPL37A,-1
KLK8,-1
DECR2,-1
KNDC1,-1
CSTF2,-1
NAT8B///NAT8,-1
ZNF431,-1
TBX10,-1
HTR4,-1
CST1,-1
GPR62,-1
ANO4,-1
BBS5,-1
FAM110B,-1
PAGE1,-1
AFAP1-AS1,-1
MGC12916,-1
KIAA1661,-1
SNORD83B///SNORD139///RPL3,-1
SATB1-AS1,-1
EEF1E1-BLOC1S5///BLOC1S5,-1
LINC00858,-1
PTER,-1
LOC339666,-1
SF1,-1
CYB5R4,-1
PACRG-AS2,-1
ADAMTS2,-1
LOC401320,-1
ZC3H3,-1
TNFAIP2,-1
PLK3,-1
CHIT1,-1
RPL12,-1
LOC100133089,-1
LINC01465,-1
ATP6V0A2,-1
ZNF331,-1
C20orf173,-1
PRSS30P,-1
UXS1,-1
CLEC12A,-1
COL7A1,-1
PKD1L2,-1
TULP2,-1
MMAB,-1
LOC101927701,-1
MIR4683///FZD8,-1
RUNX2,-1
AGAP9,-1
FAM96A,-1
SEMA3A,-1
RABGGTB,-1
SPAST,-1
MCM3AP,-1
EIF4B,-1
DRICH1,-1
TRBV16,-1
OAF,-1
FUT10,-1
DEFB4B///DEFB4A,-1
PCDHB18P,-1
LOC101928985,-1
ZNF416,-1
CCND3,-1
LEPROT///LEPR,-1
ARL2,-1
DCLRE1C,-1
KIF5C,-1
ATM,-1
TTC7B,-1
ZNF787,-1
GOPC,-1
LOC729173,-1
LOC100505918,-1
ATP4B,-1
LINC01620,-1
LOXL4,-1
XCL2///XCL1,-1
SEC62,-1
RCOR1,-1
TMEM192///ZNF320,-1
ESPNL,-1
AKT2,-1
EIF3G,-1
LOC102724197///LOC100132705///GGT2///GGT8P///GGTLC1///GGTLC2///GGT3P///GGT1,-1
SARDH,-1
KCTD1,-1
TMPRSS15,-1
BRI3,-1
NUMBL,-1
LOC105376292,-1
DEFB104B///DEFB104A,-1
RGS3,-1
UBQLN4,-1
CHRM5,-1
ST8SIA4,-1
TSPAN10,-1
C1orf61,-1
HFE,-1
LOC283194,-1
IBA57-AS1,-1
TAGAP,-1
ERVH-3,-1
JMJD1C-AS1,-1
SPTBN5,-1
NAV2-AS4,-1
SPAG5-AS1,-1
LINC00396,-1
KCNK4,-1
LOC101060363///PPIA,-1
MSX2,-1
P3H4,-1
INTS4,-1
SIM1,-1
FRMPD3,-1
GAK,-1
LOC105371401,-1
EVI2B,-1
CAPN9,-1
ASB1,-1
ZNF837,-1
FAM162A,-1
LOC102723493,-1
ST8SIA2,-1
TH,-1
PPIA,-1
MTUS2-AS1,-1
LOC101929372,-1
VMO1,-1
FAM90A1,-1
LINC00853,-1
EDA2R,-1
MXD1,-1
PARD6G-AS1,-1
BRD7P3,-1
MMP25-AS1,-1
LOC101928728,-1
ACAD8,-1
APOL4,-1
C20orf203,-1
FAM87B///FAM87A,-1
KIF9-AS1,-1
FMO2,-1
LINC01231,-1
UHMK1,-1
KARS,-1
TLX3,-1
SNORA41///EEF1B2,-1
MRGPRF-AS1,-1
CYP3A43,-1
AGO4,-1
C10orf67,-1
LOC105378577,-1
PRODH2,-1
PLG,-1
HPX,-1
DPH5,-1
MALT1,-1
RFX2,-1
SART1,-1
LOC101928817,-1
C11orf72,-1
HAUS2,-1
LOC101928615///FNDC3B,-1
ABCC1,-1
NEK6,-1
DNASE2,-1
ANKRD11,-1
ALMS1,-1
THADA,-1
ZNF169,-1
PIK3C3,-1
ZNF236,-1
GNPTAB,-1
MGC45922,-1
TIFA,-1
DDR1-AS1,-1
RRP1,-1
CHST4,-1
CFAP65,-1
LINC01355,-1
EFNB2,-1
HNRNPA1P10///HNRNPA1,-1
LINC01477,-1
DKFZP547J0410,-1
LOC101927523,-1
ARRDC3-AS1,-1
ZBTB4,-1
HOXD12,-1
WFDC12,-1
OR1F1,-1
LOC115110,-1
GGNBP2,-1
IFNA13///IFNA1,-1
ZFPM1,-1
ESR2,-1
TOP1,-1
SLC35F1,-1
TAGLN,-1
LOC100287728///ZNF75D,-1
FLJ31945,-1
SEC24C,-1
GLCCI1,-1
LOC101927604,-1
GSPT1,-1
DLEC1,-1
PIGT,-1
ADAMTS13,-1
NAA40,-1
LOC101927411,-1
DACT1,-1
PSEN2,-1
CTBP1-AS,-1
FDPSP2,-1
MIR6834///PFDN6,-1
TRIM3,-1
THUMPD2,-1
LINC00620,-1
RPS23,-1
MYLIP,-1
JRK,-1
TUSC7,-1
GP1BA,-1
ERI1,-1
B4GALNT1,-1
GSKIP,-1
PLPP1,-1
TMEM198B,-1
ARL1,-1
CPT1A,-1
INSM1,-1
SERTAD3,-1
WDR27,-1
STK36,-1
NCOA2,-1
FLJ31104,-1
HMGB1,-1
MBD4,-1
INMT-FAM188B///FAM188B///INMT,-1
CDKN1A,-1
LOC101927166,-1
ZNF292,-1
C8orf88,-1
DHRS7B,-1
TP73-AS1,-1
SMA4,-1
NPY,-1
ADGRL4,-1
LOC101930075///PKD1,-1
PARVA,-1
LOC100505664,-1
MIR503///MIR424///MIR503HG,-1
ZNF709,-1
RAB33B,-1
NEFM,-1
MIR424///MIR503HG,-1
LINC00930,-1
AGAP1,-1
BST2,-1
MED12,-1
PTBP1,-1
MS4A4A,-1
LOC441052,-1
PEPD,-1
KIAA0368,-1
ACSL6,-1
WBP2,-1
GPR3,-1
ETV1,-1
MCC,-1
ELFN2,-1
GABRQ,-1
LOC441155///ZC3H11A,-1
LINC00642,-1
LOC101927814,-1
DNAJC1,-1
ZBTB38,-1
FCRLA,-1
DCUN1D4,-1
FBRSL1,-1
PITRM1-AS1,-1
SSBP3-AS1,-1
IL17B,-1
EHBP1L1,-1
LZTS2,-1
GTSE1,-1
SERPINB13,-1
PPP4R3B,-1
TBX5,-1
MTHFD2L,-1
NKPD1,-1
NACAP1,-1
GK2,-1
FBF1,-1
XKRX,-1
ZNF488,-1
CLYBL,-1
KIR2DL5A,-1
FLJ37035,-1
CCDC102A,-1
FOXN4,-1
NPIPA5///NPIPB5///LOC613037///NPIPB4///NPIPB3,-1
ATP4A,-1
PRAP1,-1
MAPK1,-1
RABGAP1,-1
ATP11A-AS1,-1
AIRE,-1
ASMTL-AS1,-1
SNORD96A///SNORD95///RACK1,-1
LOC101927122,-1
C22orf34,-1
ZNF721,-1
MARK4,-1
TDRD3,-1
TCF21,-1
FLOT1,-1
MCM9,-1
KMT5B,-1
LOC101929398,-1
LOC105370943,-1
GPSM3,-1
TMIGD2,-1
C19orf44,-1
GGA2,-1
LOC101928973,-1
LAMA5-AS1///LAMA5,-1
LOC101927865,-1
ZNF160,-1
ZNF264,-1
FAM90A2P///FAM90A25P///FAM86B3P///FAM90A1,-1
CETP,-1
MB21D1,-1
LOC100996919///CD8B,-1
TTTY13,-1
RRAS2,-1
SMCHD1,-1
KIR2DS4,-1
SH2D3A,-1
HNRNPA1P33///HNRNPA1P10///HNRNPA1L2///HNRNPA1,-1
ANKRD22,-1
EI24,-1
LOC284939///MAPK8IP2,-1
RBBP5,-1
TFF3,-1
MIRLET7BHG,-1
ANP32E,-1
DKFZP434K028,-1
LINC01599,-1
FBXW12,-1
TMED8,-1
COMMD8,-1
KLHL20,-1
ZNF626,-1
LOC100132005,-1
SLC24A4,-1
ZNF350,-1
LOC403323,-1
DHFR2,-1
REST,-1
CYLD,-1
E2F1,-1
TRPV3,-1
ZNF701,-1
ZNF207,-1
LOC79160,-1
LOC101927256,-1
HTATSF1,-1
GS1-124K5.11,-1
PODNL1,-1
RGS18,-1
MAGEA2B///MAGEA2,-1
KRT19P2,-1
GRAMD4,-1
RPN2,-1
NEURL3,-1
PPFIA1,-1
RAMP2-AS1,-1
SLC5A3,-1
HEATR4,-1
LOC101929621,-1
LOC105379655,-1
ZC3H10,-1
KIAA0485,-1
LINC00491,-1
SPOCK3,-1
ZNF568,-1
CFAP99,-1
CNKSR1,-1
LOC102725343,-1
DNAJC9,-1
RPL14,-1
FCGBP,-1
LOC101929084,-1
CEBPA-AS1,-1
RXFP3,-1
NOL4L,-1
STAM2,-1
LINC00408,-1
SLC25A22,-1
PEX2,-1
FLJ42627,-1
RIBC1,-1
LOC100130950,-1
LOC100289333,-1
TBX1,-1
SPINT1,-1
TMEM260,-1
NCDN,-1
TTTY7,-1
LOC105374809,-1
CBLC,-1
TRAPPC8,-1
EDA,-1
ADAM33,-1
CETN1,-1
ACOX1,-1
MRPS31,-1
HCG22,-1
KLK10,-1
WWC2///CLDN22,-1
INAFM2,-1
APOH,-1
OR4F29///OR4F21///OR4F16///OR4F3,-1
SCYL2,-1
PPP3R1,-1
ERVH-6,-1
AMBN,-1
ADORA1,-1
XRN2,-1
GATB,-1
ADCY8,-1
NOL12///TRIOBP,-1
REG4,-1
TPTE2P5,-1
PNMA6A,-1
QRICH1,-1
LOC101930416///LOC101929792///LOC100996724///PDE4DIP,-1
PPP1R3E,-1
LINC00880,-1
POMK,-1
TTTY7B///TTTY7,-1
YBX2,-1
NCL,-1
LOC101927606,-1
LOC171391,-1
TEX26-AS1,-1
CXorf21,-1
SMAD1,-1
ING5,-1
UBXN2A,-1
ARSF,-1
LINC01356,-1
SPEM1,-1
TDRG1,-1
ZNF611,-1
LOC102724870,-1
USP51,-1
ATP6V0D2,-1
CHERP,-1
DNAH6,-1
ACAN,-1
SRRT,-1
RNF44,-1
TNFSF18,-1
SYT11,-1
KLK4,-1
WISP1,-1
CALCA,-1
HIST1H3D///HIST1H2AD,-1
GATA6-AS1,-1
IGIP,-1
CENPB,-1
MGC20647,-1
C10orf25,-1
LOC101928668,-1
LINC00937,-1
SOX2,-1
POLE2,-1
SMOC2,-1
BATF2,-1
BEND5,-1
BDH1,-1
LINC00320,-1
C1orf54,-1
TRIM4,-1
MYO5A,-1
SRRM3,-1
HMG20B,-1
BLK,-1
PAIP2B,-1
ATP8B4,-1
ATP7A,-1
PLB1,-1
PNMAL1,-1
ATHL1,-1
ATF3,-1
KRT8P12,-1
BLVRB,-1
FGFR1OP2,-1
LSAMP,-1
KIF3A,-1
KDM8,-1
CCDC109B,-1
CC2D2A,-1
CATSPERD,-1
ZHX2,-1
KIZ,-1
EMX2OS,-1
BMX,-1
TXNIP,-1
TRIP6,-1
BZRAP1,-1
BST1,-1
BSCL2,-1
BRICD5,-1
BPIFB4,-1
ASZ1,-1
ASCC1,-1
RORA,-1
C19orf38,-1
ACSM5,-1
WWC3,-1
ADAM9,-1
ACTR6,-1
ACOT9,-1
LOC101930123///EEF2K,-1
ABCA6,-1
C1QTNF5///MFRP,-1
AKR1C2,-1
SSPN,-1
KIAA0226L,-1
C7orf50,-1
C2orf74,-1
HCG4,-1
WDR63,-1
ABHD12,-1
AKR1C1,-1
PRIMPOL,-1
STOM,-1
AP1M2,-1
ARMC12,-1
STRIP2,-1
MAPRE1,-1
EPHX4,-1
TCTEX1D2,-1
APBB1,-1
CHD7,-1
AOAH,-1
ALDH2,-1
ANPEP,-1
ANO7,-1
ANKMY1,-1
FXYD1,-1
AMOT,-1
ALPPL2,-1
CHMP5,-1
TNS1,-1
CCDC27,-1
CCDC57,-1
COQ2,-1
LIN28B-AS1,-1
GARNL3,-1
VDAC1,-1
ATRN,-1
MTMR10,-1
CRHR2,-1
LOC100507472///PCSK6,-1
SCN2A,-1
CXCR1,-1
FAM76A,-1
COQ10B,-1
LBH,-1
MOG,-1
